Run,Assay Type,AvgSpotLen,BioProject,BioSample,Center Name,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name,Host_Age,host_body_product,host_body_temp,Host_Diet,host_family_relationship,host_growth_cond,host_last_meal,host_life_stage,host_sex,host_taxid,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,Organism,perturbation,Platform,ReleaseDate,samp_store_temp,sample_acc,Sample Name,SRA Study,BIOME,collectiondate,env_package,feature,host_common_name,investigation_type,label,material,project_name,samp_mat_process,samp_size,samp_store_dur,specific_host,sub_species,chem_administration,collection_date,env_biome,env_feature,env_material,host
SRR1174617,AMPLICON,547,PRJNA237795,SAMN02645094,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474806,Ames Iowa,44 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,193_4_feces,SINGLE,PCR,METAGENOMIC,13,30,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560669,193_4.sff,SRP038757,swine intestinal tract,6/8/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,45 grams feces,17 to 6 months,193,domesticus,,,,,,
SRR1174619,AMPLICON,558,PRJNA237795,SAMN02645096,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474808,Ames Iowa,47 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,193_7_feces,SINGLE,PCR,METAGENOMIC,16,36,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560671,193_7.sff,SRP038757,swine intestinal tract,6/11/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,69 grams feces,41 to 6 months,193,domesticus,,,,,,
SRR1174613,AMPLICON,573,PRJNA237795,SAMN02645090,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474802,Ames Iowa,54 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,193_14_feces,SINGLE,PCR,METAGENOMIC,13,28,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560665,193_14.sff,SRP038757,swine intestinal tract,6/18/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,81 grams feces,53 to 6 months,193,domesticus,,,,,,
SRR1174615,AMPLICON,568,PRJNA237795,SAMN02645092,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474804,Ames Iowa,61 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,193_21_feces,SINGLE,PCR,METAGENOMIC,14,32,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560667,193_21.sff,SRP038757,swine intestinal tract,6/25/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,93 grams feces,65 to 6 months,193,domesticus,,,,,,
SRR1174620,AMPLICON,551,PRJNA237795,SAMN02645097,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474809,Ames Iowa,63 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,193_WD2_feces,SINGLE,PCR,METAGENOMIC,14,31,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560672,193_WD2.sff,SRP038757,swine intestinal tract,6/27/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,105 grams feces,77 to 6 months,193,domesticus,,,,,,
SRR1174622,AMPLICON,572,PRJNA237795,SAMN02645099,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474811,Ames Iowa,65 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,193_WD4_feces,SINGLE,PCR,METAGENOMIC,13,29,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560674,193_WD4.sff,SRP038757,swine intestinal tract,6/29/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,129 grams feces,101 to 6 months,193,domesticus,,,,,,
SRR1174621,AMPLICON,563,PRJNA237795,SAMN02645098,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474810,Ames Iowa,82 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,193_wd21_feces,SINGLE,PCR,METAGENOMIC,12,27,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560673,193_wd21.sff,SRP038757,swine intestinal tract,7/16/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,117 grams feces,89 to 6 months,193,domesticus,,,,,,
SRR1174623,AMPLICON,551,PRJNA237795,SAMN02645100,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474812,Ames Iowa,103 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow A,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,193_wd42_feces,SINGLE,PCR,METAGENOMIC,9,22,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560675,193_wd42.sff,SRP038757,swine intestinal tract,8/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,140 grams feces,112 to 6 months,193,domesticus,,,,,,
SRR1174630,AMPLICON,551,PRJNA237795,SAMN02645107,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474819,Ames Iowa,35 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,194_5_feces,SINGLE,PCR,METAGENOMIC,13,31,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560682,194_5.sff,SRP038757,swine intestinal tract,5/30/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,51 grams feces,23 to 6 months,194,domesticus,,,,,,
SRR1174624,AMPLICON,544,PRJNA237795,SAMN02645101,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474813,Ames Iowa,41 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,194_1_feces,SINGLE,PCR,METAGENOMIC,7,17,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560676,194_1.sff,SRP038757,swine intestinal tract,6/5/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,4 grams feces,1 to 6 months,194,domesticus,,,,,,
SRR1174626,AMPLICON,559,PRJNA237795,SAMN02645103,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474815,Ames Iowa,42 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,194_2_feces,SINGLE,PCR,METAGENOMIC,8,18,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560678,194_2.sff,SRP038757,swine intestinal tract,6/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,15 grams feces,1 to 6 months,194,domesticus,,,,,,
SRR1174628,AMPLICON,565,PRJNA237795,SAMN02645105,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474817,Ames Iowa,43 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,194_3_feces,SINGLE,PCR,METAGENOMIC,10,23,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560680,194_3.sff,SRP038757,swine intestinal tract,6/7/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,27 grams feces,1 to 6 months,194,domesticus,,,,,,
SRR1174629,AMPLICON,578,PRJNA237795,SAMN02645106,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474818,Ames Iowa,44 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,194_4_feces,SINGLE,PCR,METAGENOMIC,12,27,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560681,194_4.sff,SRP038757,swine intestinal tract,6/8/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,39 grams feces,11 to 6 months,194,domesticus,,,,,,
SRR1174631,AMPLICON,557,PRJNA237795,SAMN02645108,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474820,Ames Iowa,47 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,194_7_feces,SINGLE,PCR,METAGENOMIC,4,10,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560683,194_7.sff,SRP038757,swine intestinal tract,6/11/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,63 grams feces,35 to 6 months,194,domesticus,,,,,,
SRR1174625,AMPLICON,562,PRJNA237795,SAMN02645102,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474814,Ames Iowa,54 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,194_14_feces,SINGLE,PCR,METAGENOMIC,9,20,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560677,194_14.sff,SRP038757,swine intestinal tract,6/18/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,75 grams feces,47 to 6 months,194,domesticus,,,,,,
SRR1174627,AMPLICON,561,PRJNA237795,SAMN02645104,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474816,Ames Iowa,61 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,194_21_feces,SINGLE,PCR,METAGENOMIC,12,27,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560679,194_21.sff,SRP038757,swine intestinal tract,6/25/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,87 grams feces,59 to 6 months,194,domesticus,,,,,,
SRR1174632,AMPLICON,548,PRJNA237795,SAMN02645109,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474821,Ames Iowa,63 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,194_WD2_feces,SINGLE,PCR,METAGENOMIC,11,25,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560684,194_WD2.sff,SRP038757,swine intestinal tract,6/27/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,99 grams feces,71 to 6 months,194,domesticus,,,,,,
SRR1174634,AMPLICON,572,PRJNA237795,SAMN02645111,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474823,Ames Iowa,65 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,194_WD4_feces,SINGLE,PCR,METAGENOMIC,17,38,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560686,194_WD4.sff,SRP038757,swine intestinal tract,6/29/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,123 grams feces,95 to 6 months,194,domesticus,,,,,,
SRR1174633,AMPLICON,562,PRJNA237795,SAMN02645110,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474822,Ames Iowa,82 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,194_wd21_feces,SINGLE,PCR,METAGENOMIC,7,17,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560685,194_wd21.sff,SRP038757,swine intestinal tract,7/16/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,111 grams feces,83 to 6 months,194,domesticus,,,,,,
SRR1174635,AMPLICON,560,PRJNA237795,SAMN02645112,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474824,Ames Iowa,103 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,male,9825,454 GS FLX Titanium,194_wd42_feces,SINGLE,PCR,METAGENOMIC,9,21,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560687,194_wd42.sff,SRP038757,swine intestinal tract,8/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,135 grams feces,107 to 6 months,194,domesticus,,,,,,
SRR1174642,AMPLICON,549,PRJNA237795,SAMN02645119,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474831,Ames Iowa,35 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,195_5_feces,SINGLE,PCR,METAGENOMIC,10,22,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560694,195_5.sff,SRP038757,swine intestinal tract,5/30/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,52 grams feces,24 to 6 months,195,domesticus,,,,,,
SRR1174636,AMPLICON,550,PRJNA237795,SAMN02645113,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474825,Ames Iowa,41 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,195_1_feces,SINGLE,PCR,METAGENOMIC,7,17,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560688,195_1.sff,SRP038757,swine intestinal tract,6/5/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,5 grams feces,1 to 6 months,195,domesticus,,,,,,
SRR1174638,AMPLICON,585,PRJNA237795,SAMN02645115,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474827,Ames Iowa,42 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,195_2_feces,SINGLE,PCR,METAGENOMIC,19,41,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560690,195_2.sff,SRP038757,swine intestinal tract,6/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,16 grams feces,1 to 6 months,195,domesticus,,,,,,
SRR1174640,AMPLICON,554,PRJNA237795,SAMN02645117,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474829,Ames Iowa,43 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,195_3_feces,SINGLE,PCR,METAGENOMIC,10,22,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560692,195_3.sff,SRP038757,swine intestinal tract,6/7/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,28 grams feces,1 to 6 months,195,domesticus,,,,,,
SRR1174641,AMPLICON,556,PRJNA237795,SAMN02645118,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474830,Ames Iowa,44 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,195_4_feces,SINGLE,PCR,METAGENOMIC,17,38,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560693,195_4.sff,SRP038757,swine intestinal tract,6/8/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,40 grams feces,12 to 6 months,195,domesticus,,,,,,
SRR1174643,AMPLICON,573,PRJNA237795,SAMN02645120,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474832,Ames Iowa,47 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,195_7_feces,SINGLE,PCR,METAGENOMIC,16,35,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560695,195_7.sff,SRP038757,swine intestinal tract,6/11/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,64 grams feces,36 to 6 months,195,domesticus,,,,,,
SRR1174637,AMPLICON,559,PRJNA237795,SAMN02645114,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474826,Ames Iowa,54 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,195_14_feces,SINGLE,PCR,METAGENOMIC,10,24,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560689,195_14.sff,SRP038757,swine intestinal tract,6/18/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,76 grams feces,48 to 6 months,195,domesticus,,,,,,
SRR1174639,AMPLICON,550,PRJNA237795,SAMN02645116,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474828,Ames Iowa,61 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,195_21_feces,SINGLE,PCR,METAGENOMIC,10,22,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560691,195_21.sff,SRP038757,swine intestinal tract,6/25/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,88 grams feces,60 to 6 months,195,domesticus,,,,,,
SRR1174644,AMPLICON,550,PRJNA237795,SAMN02645121,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474833,Ames Iowa,63 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,195_WD2_feces,SINGLE,PCR,METAGENOMIC,17,37,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560696,195_WD2.sff,SRP038757,swine intestinal tract,6/27/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,100 grams feces,72 to 6 months,195,domesticus,,,,,,
SRR1174646,AMPLICON,552,PRJNA237795,SAMN02645123,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474835,Ames Iowa,65 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,195_WD4_feces,SINGLE,PCR,METAGENOMIC,10,24,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560698,195_WD4.sff,SRP038757,swine intestinal tract,6/29/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,124 grams feces,96 to 6 months,195,domesticus,,,,,,
SRR1174645,AMPLICON,552,PRJNA237795,SAMN02645122,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474834,Ames Iowa,82 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,195_wd21_feces,SINGLE,PCR,METAGENOMIC,9,21,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560697,195_wd21.sff,SRP038757,swine intestinal tract,7/16/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,112 grams feces,84 to 6 months,195,domesticus,,,,,,
SRR1174647,AMPLICON,546,PRJNA237795,SAMN02645124,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474836,Ames Iowa,103 days,feces,39,"Pork Finisher diet (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,195_wd42_feces,SINGLE,PCR,METAGENOMIC,9,20,Sus scrofa domesticus,medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560699,195_wd42.sff,SRP038757,swine intestinal tract,8/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,136 grams feces,108 to 6 months,195,domesticus,,,,,,
SRR1174654,AMPLICON,547,PRJNA237795,SAMN02645131,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474843,Ames Iowa,35 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,196_5_feces,SINGLE,PCR,METAGENOMIC,8,18,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560706,196_5.sff,SRP038757,swine intestinal tract,5/30/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,58 grams feces,30 to 6 months,196,domesticus,,,,,,
SRR1174648,AMPLICON,543,PRJNA237795,SAMN02645125,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474837,Ames Iowa,41 days,feces,39,"TechStart 17-25\, Kent Feeds\, Muscatine\, IA",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,196_1_feces,SINGLE,PCR,METAGENOMIC,6,15,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560700,196_1.sff,SRP038757,swine intestinal tract,6/5/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,10 grams feces,1 to 6 months,196,domesticus,,,,,,
SRR1174650,AMPLICON,551,PRJNA237795,SAMN02645127,USDA-ARS,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX474839,Ames Iowa,42 days,feces,39,"TechStart 17-25 (Kent Feeds\, Muscatine\, IA)",Offspring of sow B,ambient,not fasted,grower pig,female,9825,454 GS FLX Titanium,196_2_feces,SINGLE,PCR,METAGENOMIC,8,19,Sus scrofa domesticus,non-medicated,LS454,2014-02-26T00:00:00Z,-20 degrees Celsius,SRS560702,196_2.sff,SRP038757,swine intestinal tract,6/6/12,MIGS/MIMS/MIMARKS.host-associated,none,pig,metagenome,swine,freshly voided feces,Antibiotic (carbadox) effects on the swine gut microbiota,1 gram of freshly voided feces,22 grams feces,1 to 6 months,196,domesticus,,,,,,
